episode,reward,R100,learning_rate
525,252.39890927595445,160.10225389062862,0.001
526,273.07368524856065,165.0204315459215,0.001
527,267.638894003897,165.62478421670724,0.001
528,224.18538717282965,166.22830444432788,0.001
529,-758.8171389446939,158.78775978660786,0.001
530,-41.93463620280592,158.54416027357914,0.001
531,229.12771093925494,158.50463179333886,0.001
532,264.3469778748072,158.89012782905502,0.001
533,193.48966596894618,163.18164054707321,0.001
534,239.21600430791716,163.08729537058701,0.001
535,281.42304350712027,163.51184774327467,0.001
536,252.88382723953077,168.94704980613383,0.001
537,251.91715377873155,169.47497076042052,0.001
538,212.73765693849856,169.67411728095868,0.001
539,240.4973671660724,172.4141754891302,0.001
540,215.07479624555128,174.42726956029273,0.001
541,243.78975215113977,174.3653517817161,0.001
542,273.1273203509876,176.8129820359865,0.001
543,155.5011103832275,178.64105328526372,0.001
544,216.25015510076403,178.37509820016592,0.001
545,-117.67232695907722,175.26893286858456,0.001
546,212.20911005540808,175.64729444490982,0.001
547,267.9387260081046,175.9541353511548,0.001
548,244.7897517088516,179.48814819451863,0.001
549,239.09293609649654,180.3067620990019,0.001
550,-15.333863321950986,178.2715656372717,0.001
551,284.9949123287762,182.72700180933197,0.001
552,277.40879096752775,185.209763839653,0.001
553,285.3396027159556,185.66090146499425,0.001
554,-48.285201539565236,185.0855932682446,0.001
555,231.62510414733325,185.16492807784252,0.001
556,87.20105279583325,184.74611951565618,0.001
557,28.541669483574776,184.64935311464447,0.001
558,251.95981520542287,184.93182790878814,0.001
559,247.27128556864093,185.35190928122628,0.001
560,247.98687224515785,185.74721984368992,0.001
561,299.738488632466,186.83698261805378,0.001
562,-144.6828524309903,183.18899588193807,0.001
563,271.368630730585,184.0007341911818,0.001
564,242.90019256205363,184.25206730174526,0.001
565,187.5763243658035,183.71604888479752,0.001
566,12.250500662588664,181.62822204688305,0.001
567,263.7964771910128,181.64424166509497,0.001
568,268.5408509750584,183.92543434975968,0.001
569,161.8218732304666,183.23409338107567,0.001
570,236.19081191633396,186.4124432709126,0.001
571,201.24619782505968,187.00417272603306,0.001
572,224.6993908199799,186.7680790454771,0.001
573,214.46687818978216,186.40940725266188,0.001
574,209.51002267473902,186.6596523132021,0.001
575,238.49443783254443,186.42748532640636,0.001
576,259.05922429692407,187.1069743360965,0.001
577,-59.44174571147017,183.97594347432354,0.001
578,204.3667513158439,188.97079463300776,0.001
579,254.95953878891333,189.5483523384759,0.001
580,183.4149584194099,189.1498511891536,0.001
581,281.244793543336,189.34386949915162,0.001
582,-39.69756077627171,186.9213449093799,0.001
583,274.37273823260955,187.06132176810414,0.001
584,252.97642824713546,187.18939220236763,0.001
585,179.37728132316371,186.3534525282848,0.001
586,13.924320582627443,184.65762686509441,0.001
587,-30.456745520224757,181.54947121247216,0.001
588,214.50050881964864,181.0756851230556,0.001
589,1.701706539401119,178.47307862596944,0.001
590,-4.355997750270674,176.26528884165927,0.001
591,-6.427420720891278,173.54624029890604,0.001
592,212.95732723498324,174.06293749734866,0.001
593,34.86296455790185,172.2089829750153,0.001
594,192.92940774551266,173.71528468769895,0.001
595,-88.04731210327384,170.15055877336178,0.001
596,213.1523203848194,170.22148723481288,0.001
597,65.59127985664425,168.5119138608983,0.001
598,-210.73392538959206,164.48961309935098,0.001
599,218.3653517817528,164.51263702465656,0.001
600,259.6385786246705,164.94827973565208,0.001
601,236.59763332855547,164.89645677822145,0.001
