episode,reward,R100
577,-18.18427119451521,-5.007983159617095
578,-14.605925022540701,-4.759536124934187
579,-27.491607682804727,-4.9783594785430605
580,7.434436480505842,-4.805174310586457
581,91.84433461024963,-3.5449725932102445
582,-33.3360050036786,-3.8824737201097794
583,-15.152074430151416,-3.5979774292092412
584,42.153031857032786,-4.150826428843689
585,128.54617732679213,-4.32612195011646
586,-42.623901746390814,-4.716344281086418
587,82.47092180000898,-3.783908487059463
588,-34.29738225668892,-4.1659438067851875
589,-1.4464144053847088,-3.9366828650598054
590,-8.851299517102513,-3.022754019257389
591,-51.244835350607964,-3.3147730224710297
592,-28.043353929289207,-3.095267711513805
593,-43.47021531736847,-5.685442154024411
594,-51.305889980451376,-5.947843913266272
595,-18.447629912480675,-6.260479988120408
596,-12.28196988372607,-6.233820829751911
597,7.689111110791074,-5.895028342440913
598,-31.936834630495404,-6.195374295209009
599,-39.74305680500916,-6.542233931606635
600,-53.96711086963021,-7.093265846234869
601,-37.56176027185568,-7.195547538806079
602,-8.299347979299087,-7.231227590302941
603,-24.775497747303945,-7.02159090980959
604,-62.85879690106785,-7.244011537455973
605,-7.007962214190036,-7.06172284863234
606,18.399433989927555,-7.118380004564562
607,-10.737978167306053,-7.1551809712738565
608,-33.54560597928094,-7.287081828670947
609,-12.166872056466644,-7.5033634248682315
610,-45.175962022765844,-8.234410908784431
611,-10.986548443017062,-7.8430914023020755
612,17.435067459802326,-7.526911233242835
613,-20.809096505934946,-7.745968222485899
614,-28.421815177784808,-7.937689799141266
615,-9.73138963223778,-7.99054426700958
616,167.85860556620705,-8.052549561764675
617,161.1506952024632,-6.047134095268599
618,-38.84476399017891,-6.869269057027179
619,8.850471887652821,-6.784812541135435
620,-16.918613556921294,-6.875075432686705
621,-7.000115199001543,-6.846554031949114
622,-36.274948989942764,-7.014612283327946
623,-17.79462308829521,-7.094255123871951
624,-14.821825207575115,-6.874380468971326
625,27.081745662406615,-6.34229882312033
626,8.477656539748669,-6.454767542057388
627,7.6993874344459305,-5.921331296532163
628,5.006961114130252,-5.859834332413445
629,-63.284733085247396,-6.4146392811383635
630,-16.414008270282054,-6.430638597126873
631,-8.499271277147754,-6.377747434354751
632,-36.27393674262381,-6.444889789617631
633,-5.187011729980136,-6.6007860181946
634,-43.80258881125678,-7.043618131271193
